,Astrocyte,CP,Dorsal Telencephalic IP,Dorsal Telencephalic NPC,Dorsal Telencephalic Neuron,Glioblast,MC,NC Derivatives,Neuroepithelium,Non-telencephalic NPC,Non-telencephalic Neuron,OPC,Ventral Telencephalic NPC,Ventral Telencephalic Neuron
virtual_03589,0.22446777200039236,0.1888550966349455,0.06376925340920238,0.03188462670460119,0.03188462670460119,0.03188462670460119,0.04463847738644167,0.03188462670460119,0.19130776022760718,0.03188462670460119,0.03188462670460119,0.03188462670460119,0.03188462670460119,0.03188462670460119
virtual_03590,0.20292499011827655,0.14898598315546227,0.07449299157773114,0.03724649578886557,0.03724649578886557,0.03724649578886557,0.014898598315546229,0.03724649578886557,0.22347897473319342,0.03724649578886557,0.03724649578886557,0.03724649578886557,0.03724649578886557,0.03724649578886557
virtual_03591,0.2489754098360655,0.04610655737704917,0.04610655737704917,0.04610655737704917,0.04610655737704917,0.0870901639344262,0.018442622950819672,0.04610655737704917,0.18442622950819668,0.04610655737704917,0.04610655737704917,0.04610655737704917,0.04610655737704917,0.04610655737704917
virtual_03592,0.15637860082304525,0.05144032921810699,0.10288065843621398,0.05144032921810699,0.05144032921810699,0.05144032921810699,0.0205761316872428,0.05144032921810699,0.20576131687242796,0.05144032921810699,0.05144032921810699,0.05144032921810699,0.05144032921810699,0.05144032921810699
virtual_03593,0.3207627634945777,0.06305592786645545,0.07128061410990617,0.03564030705495309,0.03564030705495309,0.06732057999268916,0.04989642987693432,0.03564030705495309,0.14256122821981235,0.03564030705495309,0.03564030705495309,0.03564030705495309,0.03564030705495309,0.03564030705495309
virtual_03594,0.2284040995607613,0.18789653489507074,0.06344558321132258,0.03172279160566129,0.03172279160566129,0.03172279160566129,0.04441190824792581,0.03172279160566129,0.19033674963396777,0.03172279160566129,0.03172279160566129,0.03172279160566129,0.03172279160566129,0.03172279160566129
virtual_03595,0.12558403838868545,0.1619522667003409,0.07387296375805025,0.036936481879025124,0.036936481879025124,0.06976891021593634,0.05171107463063518,0.036936481879025124,0.22161889127415077,0.036936481879025124,0.036936481879025124,0.036936481879025124,0.036936481879025124,0.036936481879025124
virtual_03596,0.15740281809813775,0.07169156694753237,0.1035544855908801,0.05177724279544005,0.05177724279544005,0.09780145861360896,0.1035544855908801,0.05177724279544005,0.05177724279544005,0.05177724279544005,0.05177724279544005,0.05177724279544005,0.05177724279544005,0.05177724279544005
virtual_03597,0.05815522260881913,0.1821344883902577,0.04153944472058509,0.04153944472058509,0.04153944472058509,0.07846339558332739,0.05815522260881913,0.04153944472058509,0.24923666832351057,0.04153944472058509,0.04153944472058509,0.04153944472058509,0.04153944472058509,0.04153944472058509
virtual_03598,0.12554489973844812,0.15693112467306014,0.07846556233653007,0.039232781168265035,0.039232781168265035,0.07410636442894505,0.015693112467306015,0.039232781168265035,0.2353966870095902,0.039232781168265035,0.039232781168265035,0.039232781168265035,0.039232781168265035,0.039232781168265035
virtual_03599,0.23364485981308405,0.046728971962616814,0.09345794392523363,0.046728971962616814,0.046728971962616814,0.046728971962616814,0.018691588785046728,0.046728971962616814,0.18691588785046725,0.046728971962616814,0.046728971962616814,0.046728971962616814,0.046728971962616814,0.046728971962616814
virtual_03600,0.27146171693735494,0.1102088167053364,0.0754060324825986,0.0377030162412993,0.0377030162412993,0.0377030162412993,0.05278422273781902,0.0377030162412993,0.1508120649651972,0.0377030162412993,0.0377030162412993,0.0377030162412993,0.0377030162412993,0.0377030162412993
virtual_03601,0.18079163199809814,0.15244264828242002,0.034767621538095796,0.034767621538095796,0.034767621538095796,0.09657672649471055,0.04867467015333412,0.034767621538095796,0.20860572922857482,0.034767621538095796,0.034767621538095796,0.034767621538095796,0.034767621538095796,0.034767621538095796
virtual_03602,0.2777777777777777,0.05555555555555554,0.05555555555555554,0.05555555555555554,0.05555555555555554,0.05555555555555554,0.05555555555555554,0.05555555555555554,0.05555555555555554,0.05555555555555554,0.05555555555555554,0.05555555555555554,0.05555555555555554,0.05555555555555554
virtual_03603,0.20752720677146308,0.14812575574365172,0.07406287787182586,0.03703143893591293,0.03703143893591293,0.03703143893591293,0.014812575574365173,0.03703143893591293,0.22218863361547758,0.03703143893591293,0.03703143893591293,0.03703143893591293,0.03703143893591293,0.03703143893591293
virtual_03604,0.1866743251005169,0.16369902354968408,0.037334865020103386,0.037334865020103386,0.037334865020103386,0.037334865020103386,0.05226881102814474,0.037334865020103386,0.22400919012062034,0.037334865020103386,0.037334865020103386,0.037334865020103386,0.037334865020103386,0.037334865020103386
virtual_03605,0.0668584780884656,0.13495196231974999,0.09233555316614472,0.04616777658307236,0.04616777658307236,0.08720580021247,0.06463488721630131,0.04616777658307236,0.18467110633228945,0.04616777658307236,0.04616777658307236,0.04616777658307236,0.04616777658307236,0.04616777658307236
virtual_03606,0.21911284712932738,0.14928567606613516,0.06260367060837925,0.031301835304189625,0.031301835304189625,0.08694954251163786,0.04382256942586548,0.031301835304189625,0.1878110118251378,0.031301835304189625,0.031301835304189625,0.031301835304189625,0.031301835304189625,0.031301835304189625
virtual_03607,0.2700831024930747,0.17774699907663893,0.060018467220683276,0.030009233610341638,0.030009233610341638,0.030009233610341638,0.042012927054478295,0.030009233610341638,0.18005540166204984,0.030009233610341638,0.030009233610341638,0.030009233610341638,0.030009233610341638,0.030009233610341638
virtual_03608,0.2697512346568505,0.06779150346489905,0.07663387348205981,0.03831693674102991,0.03831693674102991,0.07237643606638981,0.05364371143744187,0.03831693674102991,0.15326774696411963,0.03831693674102991,0.03831693674102991,0.03831693674102991,0.03831693674102991,0.03831693674102991
virtual_03609,0.12159188164812325,0.15680401027020416,0.07152463626360189,0.035762318131800946,0.035762318131800946,0.09933977258833597,0.05006724538452133,0.035762318131800946,0.2145739087908057,0.035762318131800946,0.035762318131800946,0.035762318131800946,0.035762318131800946,0.035762318131800946
virtual_03610,0.12792642140468227,0.15050167224080266,0.07525083612040133,0.037625418060200665,0.037625418060200665,0.10451505016722405,0.015050167224080266,0.037625418060200665,0.225752508361204,0.037625418060200665,0.037625418060200665,0.037625418060200665,0.037625418060200665,0.037625418060200665
virtual_03611,0.11862917398945517,0.15817223198594021,0.07908611599297011,0.039543057996485054,0.039543057996485054,0.07469244288224955,0.015817223198594025,0.039543057996485054,0.23725834797891035,0.039543057996485054,0.039543057996485054,0.039543057996485054,0.039543057996485054,0.039543057996485054
virtual_03612,0.25174825174825166,0.13986013986013984,0.06993006993006992,0.03496503496503496,0.03496503496503496,0.03496503496503496,0.013986013986013984,0.03496503496503496,0.20979020979020976,0.03496503496503496,0.03496503496503496,0.03496503496503496,0.03496503496503496,0.03496503496503496
virtual_03613,0.27545254787067064,0.13419483101391647,0.06121167730459348,0.03060583865229674,0.03060583865229674,0.057811028565449396,0.04284817411321544,0.03060583865229674,0.18363503191378047,0.03060583865229674,0.03060583865229674,0.03060583865229674,0.03060583865229674,0.03060583865229674
virtual_03614,0.24012314007183164,0.14622883530015388,0.06670087224217547,0.033350436121087734,0.033350436121087734,0.033350436121087734,0.046690610569522825,0.033350436121087734,0.2001026167265264,0.033350436121087734,0.033350436121087734,0.033350436121087734,0.033350436121087734,0.033350436121087734
virtual_03615,0.21175760825847964,0.11462662555302318,0.03921437189971845,0.03921437189971845,0.03921437189971845,0.10892881083255126,0.05490012065960584,0.03921437189971845,0.1568574875988738,0.03921437189971845,0.03921437189971845,0.03921437189971845,0.03921437189971845,0.03921437189971845
virtual_03616,0.22276793924510743,0.13874314397914253,0.06328634637645097,0.03164317318822549,0.03164317318822549,0.08789770330062636,0.04430044246351569,0.03164317318822549,0.18985903912935295,0.03164317318822549,0.03164317318822549,0.03164317318822549,0.03164317318822549,0.03164317318822549
virtual_03617,0.11883140160114708,0.2070139801648942,0.06990082447126297,0.03495041223563149,0.03495041223563149,0.06601744533397058,0.048930577129884086,0.03495041223563149,0.20970247341378895,0.03495041223563149,0.03495041223563149,0.03495041223563149,0.03495041223563149,0.03495041223563149
virtual_03618,0.25285252813041514,0.060277833885892786,0.08706798227962291,0.043533991139811455,0.043533991139811455,0.12092775316614293,0.08706798227962291,0.043533991139811455,0.043533991139811455,0.043533991139811455,0.043533991139811455,0.043533991139811455,0.043533991139811455,0.043533991139811455
virtual_03619,0.27378609796309095,0.0538477902462373,0.0777801414667872,0.0388900707333936,0.0388900707333936,0.07345902249641013,0.05444609902675105,0.0388900707333936,0.1555602829335744,0.0388900707333936,0.0388900707333936,0.0388900707333936,0.0388900707333936,0.0388900707333936
virtual_03620,0.13224861311480285,0.07696655115487007,0.08700566652289661,0.043502833261448305,0.043502833261448305,0.12084120350402307,0.060903966566027624,0.043502833261448305,0.17401133304579322,0.043502833261448305,0.043502833261448305,0.043502833261448305,0.043502833261448305,0.043502833261448305
virtual_03621,0.12438625204582651,0.1636661211129296,0.0818330605564648,0.0409165302782324,0.0409165302782324,0.0409165302782324,0.016366612111292964,0.0409165302782324,0.24549918166939444,0.0409165302782324,0.0409165302782324,0.0409165302782324,0.0409165302782324,0.0409165302782324
virtual_03622,0.046728971962616814,0.18691588785046725,0.046728971962616814,0.046728971962616814,0.046728971962616814,0.046728971962616814,0.018691588785046728,0.046728971962616814,0.2803738317757009,0.046728971962616814,0.046728971962616814,0.046728971962616814,0.046728971962616814,0.046728971962616814
virtual_03623,0.16326530612244897,0.0510204081632653,0.1020408163265306,0.0510204081632653,0.0510204081632653,0.0510204081632653,0.02040816326530612,0.0510204081632653,0.2040816326530612,0.0510204081632653,0.0510204081632653,0.0510204081632653,0.0510204081632653,0.0510204081632653
virtual_03624,0.3312570781426953,0.06511891279728198,0.07361268403171008,0.03680634201585504,0.03680634201585504,0.03680634201585504,0.051528878822197054,0.03680634201585504,0.14722536806342015,0.03680634201585504,0.03680634201585504,0.03680634201585504,0.03680634201585504,0.03680634201585504
virtual_03625,0.21731054977711736,0.1838781575037147,0.062088728507747826,0.031044364253873913,0.031044364253873913,0.05863935470176183,0.043462109955423475,0.031044364253873913,0.18626618552324348,0.031044364253873913,0.031044364253873913,0.031044364253873913,0.031044364253873913,0.031044364253873913
virtual_03626,0.22347740667976418,0.1890962671905697,0.06385068762278978,0.03192534381139489,0.03192534381139489,0.03192534381139489,0.044695481335952844,0.03192534381139489,0.19155206286836934,0.03192534381139489,0.03192534381139489,0.03192534381139489,0.03192534381139489,0.03192534381139489
virtual_03627,0.11907639463138478,0.16315755995165698,0.07442274664461547,0.037211373322307735,0.037211373322307735,0.0702881496088035,0.052095922651230836,0.037211373322307735,0.22326823993384645,0.037211373322307735,0.037211373322307735,0.037211373322307735,0.037211373322307735,0.037211373322307735
virtual_03628,0.14171511627906974,0.0835755813953488,0.09447674418604649,0.04723837209302324,0.04723837209302324,0.04723837209302324,0.06613372093023255,0.04723837209302324,0.18895348837209297,0.04723837209302324,0.04723837209302324,0.04723837209302324,0.04723837209302324,0.04723837209302324
virtual_03629,0.1717171717171717,0.0505050505050505,0.101010101010101,0.0505050505050505,0.0505050505050505,0.0505050505050505,0.0202020202020202,0.0505050505050505,0.202020202020202,0.0505050505050505,0.0505050505050505,0.0505050505050505,0.0505050505050505,0.0505050505050505
virtual_03630,0.11380012030152169,0.16413478889642547,0.07486850019836952,0.03743425009918476,0.03743425009918476,0.07070913907623788,0.05240795013885867,0.03743425009918476,0.2246055005951086,0.03743425009918476,0.03743425009918476,0.03743425009918476,0.03743425009918476,0.03743425009918476
virtual_03631,0.15637860082304525,0.05144032921810699,0.10288065843621398,0.05144032921810699,0.05144032921810699,0.05144032921810699,0.0205761316872428,0.05144032921810699,0.20576131687242796,0.05144032921810699,0.05144032921810699,0.05144032921810699,0.05144032921810699,0.05144032921810699
virtual_03632,0.13073599523241955,0.07710071513706791,0.08715733015494635,0.043578665077473176,0.043578665077473176,0.12105184743742549,0.06101013110846245,0.043578665077473176,0.1743146603098927,0.043578665077473176,0.043578665077473176,0.043578665077473176,0.043578665077473176,0.043578665077473176
virtual_03633,0.11739621221622977,0.17496550859149626,0.0733726326351436,0.0366863163175718,0.0366863163175718,0.0692963752665245,0.05136084284460052,0.0366863163175718,0.2201178979054308,0.0366863163175718,0.0366863163175718,0.0366863163175718,0.0366863163175718,0.0366863163175718
virtual_03634,0.14433752775721687,0.06661732050333086,0.09622501850481124,0.04811250925240562,0.04811250925240562,0.04811250925240562,0.06735751295336787,0.04811250925240562,0.1924500370096225,0.04811250925240562,0.04811250925240562,0.04811250925240562,0.04811250925240562,0.04811250925240562
virtual_03635,0.11634844868735082,0.17004773269689732,0.07756563245823388,0.03878281622911694,0.03878281622911694,0.03878281622911694,0.05429594272076371,0.03878281622911694,0.23269689737470164,0.03878281622911694,0.03878281622911694,0.03878281622911694,0.03878281622911694,0.03878281622911694
virtual_03636,0.12264150943396226,0.21365149833518307,0.07214206437291897,0.03607103218645948,0.03607103218645948,0.03607103218645948,0.05049944506104328,0.03607103218645948,0.2164261931187569,0.03607103218645948,0.03607103218645948,0.03607103218645948,0.03607103218645948,0.03607103218645948
virtual_03637,0.07886290692342961,0.05616689591930306,0.11233379183860612,0.05616689591930306,0.05616689591930306,0.05616689591930306,0.02246675836772123,0.05616689591930306,0.22466758367721223,0.05616689591930306,0.05616689591930306,0.05616689591930306,0.05616689591930306,0.05616689591930306
virtual_03638,0.29401088929219593,0.04083484573502722,0.08166969147005444,0.04083484573502722,0.04083484573502722,0.07713248638838474,0.016333938294010888,0.04083484573502722,0.16333938294010888,0.04083484573502722,0.04083484573502722,0.04083484573502722,0.04083484573502722,0.04083484573502722
virtual_03639,0.10432089350868753,0.203256801623708,0.06863216678203127,0.034316083391015634,0.034316083391015634,0.09532245386393232,0.04804251674742189,0.034316083391015634,0.20589650034609383,0.034316083391015634,0.034316083391015634,0.034316083391015634,0.034316083391015634,0.034316083391015634
virtual_03640,0.22088988672313498,0.17680375548525357,0.05969996938463108,0.02984998469231554,0.02984998469231554,0.08291662414532094,0.041789978569241756,0.02984998469231554,0.17909990815389326,0.02984998469231554,0.02984998469231554,0.02984998469231554,0.02984998469231554,0.02984998469231554
virtual_03641,0.33115290269828285,0.03679476696647588,0.07358953393295176,0.03679476696647588,0.03679476696647588,0.10220768601798855,0.014717906786590353,0.03679476696647588,0.1471790678659035,0.03679476696647588,0.03679476696647588,0.03679476696647588,0.03679476696647588,0.03679476696647588
virtual_03642,0.17749863462588744,0.1693063899508465,0.07099945385035498,0.03549972692517749,0.03549972692517749,0.03549972692517749,0.049699617695248485,0.03549972692517749,0.21299836155106497,0.03549972692517749,0.03549972692517749,0.03549972692517749,0.03549972692517749,0.03549972692517749
virtual_03643,0.1261682242990654,0.16822429906542055,0.08411214953271028,0.04205607476635514,0.04205607476635514,0.11682242990654204,0.04205607476635514,0.04205607476635514,0.1261682242990654,0.04205607476635514,0.04205607476635514,0.04205607476635514,0.04205607476635514,0.04205607476635514
virtual_03644,0.14968814968814967,0.046777546777546766,0.09355509355509353,0.046777546777546766,0.046777546777546766,0.1299376299376299,0.01871101871101871,0.046777546777546766,0.18711018711018707,0.046777546777546766,0.046777546777546766,0.046777546777546766,0.046777546777546766,0.046777546777546766
virtual_03645,0.14598108747044916,0.06648936170212766,0.0960401891252955,0.04802009456264775,0.04802009456264775,0.04802009456264775,0.06722813238770685,0.04802009456264775,0.192080378250591,0.04802009456264775,0.04802009456264775,0.04802009456264775,0.04802009456264775,0.04802009456264775
virtual_03646,0.2284040995607613,0.18789653489507074,0.06344558321132258,0.03172279160566129,0.03172279160566129,0.03172279160566129,0.04441190824792581,0.03172279160566129,0.19033674963396777,0.03172279160566129,0.03172279160566129,0.03172279160566129,0.03172279160566129,0.03172279160566129
virtual_03647,0.10734601504679185,0.17065263930515626,0.07156401003119456,0.03578200501559728,0.03578200501559728,0.09939445837665911,0.0500948070218362,0.03578200501559728,0.2146920300935837,0.03578200501559728,0.03578200501559728,0.03578200501559728,0.03578200501559728,0.03578200501559728
virtual_03648,0.2700831024930747,0.17774699907663893,0.060018467220683276,0.030009233610341638,0.030009233610341638,0.030009233610341638,0.042012927054478295,0.030009233610341638,0.18005540166204984,0.030009233610341638,0.030009233610341638,0.030009233610341638,0.030009233610341638,0.030009233610341638
virtual_03649,0.2831558567279767,0.13794772507260405,0.06292352371732816,0.03146176185866408,0.03146176185866408,0.03146176185866408,0.04404646660212972,0.03146176185866408,0.1887705711519845,0.03146176185866408,0.03146176185866408,0.03146176185866408,0.03146176185866408,0.03146176185866408
virtual_03650,0.22446777200039236,0.1888550966349455,0.06376925340920238,0.03188462670460119,0.03188462670460119,0.03188462670460119,0.04463847738644167,0.03188462670460119,0.19130776022760718,0.03188462670460119,0.03188462670460119,0.03188462670460119,0.03188462670460119,0.03188462670460119
virtual_03651,0.13877066908532756,0.11930510011860739,0.08162980534431032,0.04081490267215516,0.04081490267215516,0.11337472964487544,0.05714086374101723,0.04081490267215516,0.16325961068862063,0.04081490267215516,0.04081490267215516,0.04081490267215516,0.04081490267215516,0.04081490267215516
virtual_03652,0.279696132596685,0.12430939226519337,0.062154696132596686,0.031077348066298343,0.031077348066298343,0.08632596685082873,0.012430939226519338,0.031077348066298343,0.18646408839779008,0.031077348066298343,0.031077348066298343,0.031077348066298343,0.031077348066298343,0.031077348066298343
virtual_03653,0.17744479495268134,0.1419558359621451,0.07097791798107254,0.03548895899053627,0.03548895899053627,0.09858044164037852,0.01419558359621451,0.03548895899053627,0.21293375394321765,0.03548895899053627,0.03548895899053627,0.03548895899053627,0.03548895899053627,0.03548895899053627
virtual_03654,0.23793558315928326,0.19044740024183796,0.06430691436737386,0.03215345718368693,0.03215345718368693,0.0893151588435748,0.06430691436737386,0.03215345718368693,0.0964603715510608,0.03215345718368693,0.03215345718368693,0.03215345718368693,0.03215345718368693,0.03215345718368693
virtual_03655,0.13224861311480285,0.07696655115487007,0.08700566652289661,0.043502833261448305,0.043502833261448305,0.12084120350402307,0.060903966566027624,0.043502833261448305,0.17401133304579322,0.043502833261448305,0.043502833261448305,0.043502833261448305,0.043502833261448305,0.043502833261448305
virtual_03656,0.13877066908532756,0.11930510011860739,0.08162980534431032,0.04081490267215516,0.04081490267215516,0.11337472964487544,0.05714086374101723,0.04081490267215516,0.16325961068862063,0.04081490267215516,0.04081490267215516,0.04081490267215516,0.04081490267215516,0.04081490267215516
virtual_03657,0.1298472385428907,0.16745005875440652,0.07638072855464158,0.03819036427732079,0.03819036427732079,0.03819036427732079,0.05346650998824911,0.03819036427732079,0.22914218566392475,0.03819036427732079,0.03819036427732079,0.03819036427732079,0.03819036427732079,0.03819036427732079
virtual_03658,0.1086218269771078,0.1704087366543695,0.07146172827441302,0.03573086413720651,0.03573086413720651,0.09925240038112919,0.050023209792089116,0.03573086413720651,0.21438518482323907,0.03573086413720651,0.03573086413720651,0.03573086413720651,0.03573086413720651,0.03573086413720651
virtual_03659,0.19156460802934044,0.11199161700176827,0.07662584321173618,0.03831292160586809,0.03831292160586809,0.10642478223852248,0.05363809024821533,0.03831292160586809,0.15325168642347237,0.03831292160586809,0.03831292160586809,0.03831292160586809,0.03831292160586809,0.03831292160586809
virtual_03660,0.117717145240081,0.16978434409627066,0.07744549028952696,0.03872274514476348,0.03872274514476348,0.03872274514476348,0.05421184320266888,0.03872274514476348,0.23233647086858092,0.03872274514476348,0.03872274514476348,0.03872274514476348,0.03872274514476348,0.03872274514476348
virtual_03661,0.05343024417879705,0.18095995743053006,0.07588643376119002,0.03794321688059501,0.03794321688059501,0.10539782466831947,0.053120503632833015,0.03794321688059501,0.2276593012835701,0.03794321688059501,0.03794321688059501,0.03794321688059501,0.03794321688059501,0.03794321688059501
virtual_03662,0.17840375586854457,0.05868544600938965,0.1173708920187793,0.05868544600938965,0.05868544600938965,0.05868544600938965,0.05868544600938965,0.05868544600938965,0.05868544600938965,0.05868544600938965,0.05868544600938965,0.05868544600938965,0.05868544600938965,0.05868544600938965
virtual_03663,0.06313501972969365,0.168131302541032,0.084065651270516,0.042032825635258,0.042032825635258,0.07939533731104288,0.016813130254103203,0.042032825635258,0.25219695381154805,0.042032825635258,0.042032825635258,0.042032825635258,0.042032825635258,0.042032825635258
virtual_03664,0.22397107306178873,0.14835690736998827,0.062214186961607985,0.031107093480803993,0.031107093480803993,0.08640859300223332,0.04354993087312559,0.031107093480803993,0.18664256088482398,0.031107093480803993,0.031107093480803993,0.031107093480803993,0.031107093480803993,0.031107093480803993
virtual_03665,0.10432089350868753,0.203256801623708,0.06863216678203127,0.034316083391015634,0.034316083391015634,0.09532245386393232,0.04804251674742189,0.034316083391015634,0.20589650034609383,0.034316083391015634,0.034316083391015634,0.034316083391015634,0.034316083391015634,0.034316083391015634
virtual_03666,0.2938301771533292,0.05497861942577886,0.07941356139279168,0.03970678069639584,0.03970678069639584,0.03970678069639584,0.055589492974954184,0.03970678069639584,0.15882712278558336,0.03970678069639584,0.03970678069639584,0.03970678069639584,0.03970678069639584,0.03970678069639584
virtual_03667,0.15715245130960376,0.06799865681665547,0.09822028206850233,0.04911014103425117,0.04911014103425117,0.13641705842847546,0.09822028206850233,0.04911014103425117,0.04911014103425117,0.04911014103425117,0.04911014103425117,0.04911014103425117,0.04911014103425117,0.04911014103425117
virtual_03668,0.2031339219045109,0.15334694953221764,0.06994773136557297,0.03497386568278649,0.03497386568278649,0.03497386568278649,0.04896341195590108,0.03497386568278649,0.20984319409671892,0.03497386568278649,0.03497386568278649,0.03497386568278649,0.03497386568278649,0.03497386568278649
virtual_03669,0.12796757382744645,0.17950202663578457,0.07527504342790965,0.037637521713954826,0.037637521713954826,0.037637521713954826,0.05269253039953676,0.037637521713954826,0.225825130283729,0.037637521713954826,0.037637521713954826,0.037637521713954826,0.037637521713954826,0.037637521713954826
virtual_03670,0.13593835993395706,0.1307099614749587,0.08943313153549805,0.044716565767749024,0.044716565767749024,0.044716565767749024,0.06260319207484864,0.044716565767749024,0.1788662630709961,0.044716565767749024,0.044716565767749024,0.044716565767749024,0.044716565767749024,0.044716565767749024
virtual_03671,0.3115384615384615,0.13846153846153847,0.06923076923076923,0.03461538461538462,0.03461538461538462,0.06538461538461539,0.03461538461538462,0.03461538461538462,0.10384615384615387,0.03461538461538462,0.03461538461538462,0.03461538461538462,0.03461538461538462,0.03461538461538462
virtual_03672,0.289367921081476,0.041103397880891485,0.08220679576178297,0.041103397880891485,0.041103397880891485,0.07763975155279501,0.016441359152356595,0.041103397880891485,0.16441359152356594,0.041103397880891485,0.041103397880891485,0.041103397880891485,0.041103397880891485,0.041103397880891485
virtual_03673,0.289367921081476,0.041103397880891485,0.08220679576178297,0.041103397880891485,0.041103397880891485,0.07763975155279501,0.016441359152356595,0.041103397880891485,0.16441359152356594,0.041103397880891485,0.041103397880891485,0.041103397880891485,0.041103397880891485,0.041103397880891485
virtual_03674,0.11368881331227984,0.1694400583019555,0.07105550832017489,0.035527754160087445,0.035527754160087445,0.0986882060002429,0.04973885582412242,0.035527754160087445,0.21316652496052468,0.035527754160087445,0.035527754160087445,0.035527754160087445,0.035527754160087445,0.035527754160087445
virtual_03675,0.27545254787067064,0.13419483101391647,0.06121167730459348,0.03060583865229674,0.03060583865229674,0.057811028565449396,0.04284817411321544,0.03060583865229674,0.18363503191378047,0.03060583865229674,0.03060583865229674,0.03060583865229674,0.03060583865229674,0.03060583865229674
virtual_03676,0.05814020481945063,0.24455183142005268,0.0825759430769009,0.04128797153845045,0.04128797153845045,0.07798839068373974,0.0825759430769009,0.04128797153845045,0.12386391461535137,0.04128797153845045,0.04128797153845045,0.04128797153845045,0.04128797153845045,0.04128797153845045
virtual_03677,0.21621066680355214,0.17786561264822132,0.06005851855654227,0.030029259278271134,0.030029259278271134,0.0834146091063087,0.042040962989579586,0.030029259278271134,0.1801755556696268,0.030029259278271134,0.030029259278271134,0.030029259278271134,0.030029259278271134,0.030029259278271134
virtual_03678,0.15763195435092722,0.08202567760342365,0.09272467902995718,0.04636233951497859,0.04636233951497859,0.04636233951497859,0.06490727532097003,0.04636233951497859,0.18544935805991436,0.04636233951497859,0.04636233951497859,0.04636233951497859,0.04636233951497859,0.04636233951497859
virtual_03679,0.11994210938913345,0.16824458783091115,0.0705541819936079,0.03527709099680395,0.03527709099680395,0.09799191943556654,0.049387927395525534,0.03527709099680395,0.21166254598082374,0.03527709099680395,0.03527709099680395,0.03527709099680395,0.03527709099680395,0.03527709099680395
virtual_03680,0.24515800203873592,0.14525993883792046,0.06625891946992864,0.03312945973496432,0.03312945973496432,0.03312945973496432,0.04638124362895005,0.03312945973496432,0.19877675840978593,0.03312945973496432,0.03312945973496432,0.03312945973496432,0.03312945973496432,0.03312945973496432
virtual_03681,0.12408534765362537,0.17363946852681433,0.07281655131769633,0.03640827565884817,0.03640827565884817,0.06877118735560209,0.05097158592238744,0.03640827565884817,0.21844965395308902,0.03640827565884817,0.03640827565884817,0.03640827565884817,0.03640827565884817,0.03640827565884817
virtual_03682,0.06919546306531454,0.22666650646417066,0.07653674244244724,0.03826837122122362,0.03826837122122362,0.03826837122122362,0.053575719709713074,0.03826837122122362,0.22961022732734174,0.03826837122122362,0.03826837122122362,0.03826837122122362,0.03826837122122362,0.03826837122122362
virtual_03683,0.10308975563909772,0.20353618421052624,0.06872650375939848,0.03436325187969924,0.03436325187969924,0.09545347744360899,0.048108552631578934,0.03436325187969924,0.20617951127819545,0.03436325187969924,0.03436325187969924,0.03436325187969924,0.03436325187969924,0.03436325187969924
virtual_03684,0.10979729729729729,0.21677927927927923,0.07319819819819819,0.03659909909909909,0.03659909909909909,0.03659909909909909,0.05123873873873873,0.03659909909909909,0.21959459459459457,0.03659909909909909,0.03659909909909909,0.03659909909909909,0.03659909909909909,0.03659909909909909
virtual_03685,0.22446777200039236,0.1888550966349455,0.06376925340920238,0.03188462670460119,0.03188462670460119,0.03188462670460119,0.04463847738644167,0.03188462670460119,0.19130776022760718,0.03188462670460119,0.03188462670460119,0.03188462670460119,0.03188462670460119,0.03188462670460119
virtual_03686,0.17686335386643107,0.18679471339660852,0.06307353958846522,0.03153676979423261,0.03153676979423261,0.08760213831731281,0.04415147771192566,0.03153676979423261,0.18922061876539567,0.03153676979423261,0.03153676979423261,0.03153676979423261,0.03153676979423261,0.03153676979423261
virtual_03687,0.2646378450624582,0.052048527219452,0.0751812059836529,0.03759060299182645,0.03759060299182645,0.10441834164396235,0.05262684418855703,0.03759060299182645,0.1503624119673058,0.03759060299182645,0.03759060299182645,0.03759060299182645,0.03759060299182645,0.03759060299182645
virtual_03688,0.13300789086532033,0.171526013106861,0.07823993580312959,0.039119967901564794,0.039119967901564794,0.10866657750434665,0.07823993580312959,0.039119967901564794,0.11735990370469439,0.039119967901564794,0.039119967901564794,0.039119967901564794,0.039119967901564794,0.039119967901564794
virtual_03689,0.2324621733149931,0.07909215955983492,0.04470426409903713,0.04470426409903713,0.04470426409903713,0.04470426409903713,0.06258596973865199,0.04470426409903713,0.17881705639614853,0.04470426409903713,0.04470426409903713,0.04470426409903713,0.04470426409903713,0.04470426409903713
virtual_03690,0.22638024669642262,0.15336074404696465,0.06431257008421098,0.03215628504210549,0.03215628504210549,0.06073964952397703,0.045018799058947685,0.03215628504210549,0.19293771025263295,0.03215628504210549,0.03215628504210549,0.03215628504210549,0.03215628504210549,0.03215628504210549
virtual_03691,0.300771208226221,0.059493206022768995,0.08593463092177743,0.042967315460888715,0.042967315460888715,0.08116048475945646,0.08593463092177743,0.042967315460888715,0.042967315460888715,0.042967315460888715,0.042967315460888715,0.042967315460888715,0.042967315460888715,0.042967315460888715
virtual_03692,0.11526383843359399,0.15793362477679943,0.07203989902099624,0.03601994951049812,0.03601994951049812,0.1000554153069392,0.05042792931469736,0.03601994951049812,0.21611969706298872,0.03601994951049812,0.03601994951049812,0.03601994951049812,0.03601994951049812,0.03601994951049812
